food_Code,food_Nm,nation_Std_Food_Grupp_Code_Nm,food_Wgh,allrgy_Info,food_Image_Address
F02057,"멸치, 중멸치, 삶아서 말린것",어패류 및 기타 수산물,15.00,null,
F00386,물엿,당류,5.00,null,
F02825,"간장, 개량, 양조",조미료류,3.00,대두(콩),
F02712,콩기름,유지류,3.00,대두(콩),
F00739,"마늘, 생것",채소류,1.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,1.00,null,
F02057,"멸치, 중멸치, 삶아서 말린것",어패류 및 기타 수산물,15.00,null,
F00538,"아몬드, 볶은것",견과 및 종실류,2.00,null,
F00568,"호두, 볶은것",견과 및 종실류,2.00,호두,
F00570,"호박씨, 조미, 볶은것",견과 및 종실류,2.00,null,
F00620,"고추, 풋고추, 생것",채소류,20.00,null,
F00386,물엿,당류,5.00,null,
F02825,"간장, 개량, 양조",조미료류,3.00,대두(콩),
F02712,콩기름,유지류,3.00,대두(콩),
F00739,"마늘, 생것",채소류,1.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,1.00,null,
F02057,"멸치, 중멸치, 삶아서 말린것",어패류 및 기타 수산물,30.00,null,
F02836,"고추장, 개량",조미료류,7.00,대두(콩),
F00386,물엿,당류,20.00,null,
F01149,"파, 대파, 생것",채소류,8.00,null,
F00739,"마늘, 생것",채소류,3.00,null,
F02710,참기름,유지류,3.00,null,
F02712,콩기름,유지류,2.00,대두(콩),
F00551,"참깨, 흰색, 볶은것",견과 및 종실류,1.00,null,
F02057,"멸치, 중멸치, 삶아서 말린것",어패류 및 기타 수산물,9.00,null,
F00624,"고추, 꽈리고추, 생것",채소류,15.00,null,
F00386,물엿,당류,10.00,null,
F02712,콩기름,유지류,5.00,대두(콩),
F01149,"파, 대파, 생것",채소류,5.00,null,
F00739,"마늘, 생것",채소류,4.00,null,
F02825,"간장, 개량, 양조",조미료류,3.00,대두(콩),
F02710,참기름,유지류,3.00,null,
F00551,"참깨, 흰색, 볶은것",견과 및 종실류,1.00,null,
F02058,"멸치, 잔멸치, 삶아서 말린것",어패류 및 기타 수산물,15.00,null,
F02712,콩기름,유지류,15.00,대두(콩),
F00620,"고추, 풋고추, 생것",채소류,10.00,null,
F00386,물엿,당류,7.00,null,
F02710,참기름,유지류,3.00,null,
F02825,"간장, 개량, 양조",조미료류,2.00,대두(콩),
F00739,"마늘, 생것",채소류,1.00,null,
F02482,"문어, 생것",어패류 및 기타 수산물,70.00,null,
F00994,"양배추, 데친것",채소류,20.00,null,
F01003,"양파, 데친것",채소류,20.00,null,
F01185,"호박, 애호박, 데친것",채소류,20.00,null,
F00703,"당근, 뿌리, 데친것",채소류,10.00,null,
F00620,"고추, 풋고추, 생것",채소류,7.00,null,
F02712,콩기름,유지류,5.00,대두(콩),
F01147,"파, 쪽파, 생것",채소류,5.00,null,
F02838,고춧가루,조미료류,4.00,null,
F00394,"설탕, 백설탕",당류,4.00,null,
F00739,"마늘, 생것",채소류,2.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,1.00,null,
F02106,"뱅어, 포, 말린것",어패류 및 기타 수산물,8.00,null,
F00386,물엿,당류,7.00,null,
F00620,"고추, 풋고추, 생것",채소류,5.00,null,
F02836,"고추장, 개량",조미료류,5.00,대두(콩),
F02712,콩기름,유지류,4.00,대두(콩),
F02825,"간장, 개량, 양조",조미료류,2.00,대두(콩),
F00739,"마늘, 생것",채소류,1.00,null,
F02710,참기름,유지류,1.00,null,
F02066,"명태, 북어, 말린것",어패류 및 기타 수산물,18.00,null,
F02825,"간장, 개량, 양조",조미료류,5.00,대두(콩),
F02836,"고추장, 개량",조미료류,5.00,대두(콩),
F00386,물엿,당류,5.00,null,
F02712,콩기름,유지류,3.00,대두(콩),
F02505,"새우, 중하, 생것",어패류 및 기타 수산물,80.00,새우,
F01882,"달걀, 부침(달걀프라이)",난류,10.00,"난류,밀",
F02712,콩기름,유지류,5.00,대두(콩),
F01149,"파, 대파, 생것",채소류,2.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,1.00,null,
F02566,어묵,어패류 및 기타 수산물,60.00,밀,
F00308,"감자, 대지, 구운것",감자 및 전분류,20.00,null,
F00703,"당근, 뿌리, 데친것",채소류,20.00,null,
F01003,"양파, 데친것",채소류,15.00,null,
F01148,"파, 쪽파, 생것",채소류,5.00,null,
F02712,콩기름,유지류,4.00,대두(콩),
F00739,"마늘, 생것",채소류,2.00,null,
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,1.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,1.00,null,
F02566,어묵,어패류 및 기타 수산물,60.00,밀,
F01201,"느타리버섯, 데친것",버섯류,20.00,null,
F01003,"양파, 데친것",채소류,15.00,null,
F02712,콩기름,유지류,5.00,대두(콩),
F02825,"간장, 개량, 양조",조미료류,4.00,대두(콩),
F01149,"파, 대파, 생것",채소류,3.00,null,
F00739,"마늘, 생것",채소류,2.00,null,
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,1.00,null,
F02566,어묵,어패류 및 기타 수산물,60.00,밀,
F00308,"감자, 대지, 구운것",감자 및 전분류,20.00,null,
F00703,"당근, 뿌리, 데친것",채소류,20.00,null,
F01003,"양파, 데친것",채소류,15.00,null,
F01148,"파, 쪽파, 생것",채소류,5.00,null,
F02712,콩기름,유지류,4.00,대두(콩),
F00739,"마늘, 생것",채소류,2.00,null,
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,1.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,1.00,null,
F02566,어묵,어패류 및 기타 수산물,40.00,밀,
F00757,"마늘종, 꽃줄기, 데친것",채소류,40.00,null,
F00386,물엿,당류,5.00,null,
F02825,"간장, 개량, 양조",조미료류,3.00,대두(콩),
F02712,콩기름,유지류,2.00,대두(콩),
F00739,"마늘, 생것",채소류,1.00,null,
F00551,"참깨, 흰색, 볶은것",견과 및 종실류,1.00,null,
F02566,어묵,어패류 및 기타 수산물,50.00,밀,
F01003,"양파, 데친것",채소류,30.00,null,
F02825,"간장, 개량, 양조",조미료류,7.00,대두(콩),
F00386,물엿,당류,5.00,null,
F02712,콩기름,유지류,3.00,대두(콩),
F01148,"파, 쪽파, 생것",채소류,3.00,null,
F00739,"마늘, 생것",채소류,1.00,null,
F01668,"햄, 등심햄",육류,40.00,"쇠고기,돼지고기,닭고기",
F00953,"시금치, 데친것",채소류,10.00,null,https://www.nongsaro.go.kr/cms_contents/mgnNew/978-89-480-6205-2/978-89-480-6205-2_B_115.jpg
F01003,"양파, 데친것",채소류,5.00,null,
F02712,콩기름,유지류,5.00,대두(콩),
F01166,"피망, 초록색, 데친것",채소류,5.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,1.00,null,
F02927,"후추, 검은색, 가루",조미료류,1.00,null,
F01695,"소고기, 한우, 등심, 구운것(팬)",육류,600.00,쇠고기,
F01370,"배, 신고, 생것",과일류,90.00,null,
F00551,"참깨, 흰색, 볶은것",견과 및 종실류,3.00,null,
F01149,"파, 대파, 생것",채소류,3.90,null,
F00394,"설탕, 백설탕",당류,1.00,null,
F02825,"간장, 개량, 양조",조미료류,1.50,대두(콩),
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,0.50,null,
F00739,"마늘, 생것",채소류,0.80,null,
F02710,참기름,유지류,2.00,null,
F02927,"후추, 검은색, 가루",조미료류,0.80,null,
F01200,"느타리버섯, 생것",버섯류,17.00,null,
F01691,"소고기, 수입산, 안심(안심살), 구운것",육류,15.00,쇠고기,
F01695,"소고기, 한우, 등심, 구운것(팬)",육류,13.00,쇠고기,
F01149,"파, 대파, 생것",채소류,4.20,null,
F00394,"설탕, 백설탕",당류,2.40,null,
F02825,"간장, 개량, 양조",조미료류,1.60,대두(콩),
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,0.50,null,
F00739,"마늘, 생것",채소류,0.80,null,
F02710,참기름,유지류,3.30,null,
F02927,"후추, 검은색, 가루",조미료류,0.80,null,
F01200,"느타리버섯, 생것",버섯류,16.80,null,
F01691,"소고기, 수입산, 안심(안심살), 구운것",육류,39.40,쇠고기,
F01555,"닭고기, 구운것",육류,35.00,닭고기,
F01003,"양파, 데친것",채소류,22.00,null,
F00386,물엿,당류,4.40,null,
F02838,고춧가루,조미료류,2.60,null,
F02710,참기름,유지류,4.00,null,
F02816,"발효주, 청주, 알코올 16%",주류,2.60,null,
F00739,"마늘, 생것",채소류,1.70,null,
F00919,"생강, 뿌리줄기, 생것",채소류,0.90,null,
F02927,"후추, 검은색, 가루",조미료류,0.90,null,
F02836,"고추장, 개량",조미료류,4.00,대두(콩),
F01555,"닭고기, 구운것",육류,55.00,닭고기,
F01003,"양파, 데친것",채소류,30.80,null,
F00386,물엿,당류,6.20,null,
F02838,고춧가루,조미료류,3.60,null,
F02710,참기름,유지류,4.00,null,
F02816,"발효주, 청주, 알코올 16%",주류,3.60,null,
F00739,"마늘, 생것",채소류,2.40,null,
F00919,"생강, 뿌리줄기, 생것",채소류,1.30,null,
F02927,"후추, 검은색, 가루",조미료류,1.30,null,
F02836,"고추장, 개량",조미료류,5.00,대두(콩),
F01149,"파, 대파, 생것",채소류,3.00,null,
F00394,"설탕, 백설탕",당류,1.80,null,
F02825,"간장, 개량, 양조",조미료류,1.20,대두(콩),
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,0.40,null,
F00739,"마늘, 생것",채소류,0.60,null,
F02710,참기름,유지류,1.00,null,
F02927,"후추, 검은색, 가루",조미료류,0.60,null,
F01200,"느타리버섯, 생것",버섯류,12.10,null,
F01691,"소고기, 수입산, 안심(안심살), 구운것",육류,45.00,쇠고기,
F00004,"기장, 도정, 생것",곡류 및 그 제품,10.00,null,
F01279,"표고버섯, 참나무재배, 말린것, 삶은것",버섯류,10.00,null,https://www.nongsaro.go.kr/cms_contents/mgnNew/978-89-480-6205-2/978-89-480-6205-2_B_073.jpg
F01090,"청경채, 생것",채소류,30.00,null,
F01149,"파, 대파, 생것",채소류,6.00,null,
F02712,콩기름,유지류,7.00,대두(콩),
F01155,"파프리카, 빨간색, 생것",채소류,15.00,null,
F01612,"돼지고기, 등심, 생것",육류,30.00,돼지고기,
F01880,"달걀, 난황, 생것",난류,10.00,난류,
F00356,"전분, 감자, 가루",감자 및 전분류,10.00,밀,
F02825,"간장, 개량, 양조",조미료류,9.00,대두(콩),
F02816,"발효주, 청주, 알코올 16%",주류,3.00,null,
F02869,"생강, 가루",조미료류,0.20,null,
F02927,"후추, 검은색, 가루",조미료류,0.10,null,
F03640,생수,음료류,50.00,null,
F00394,"설탕, 백설탕",당류,2.00,null,
F00708,"도라지, 뿌리, 생것",채소류,20.00,null,https://www.nongsaro.go.kr/cms_contents/mgnNew/978-89-480-5845-1/978-89-480-5845-1_B_042.jpg
F01001,"양파, 생것",채소류,15.00,null,
F01149,"파, 대파, 생것",채소류,6.00,null,
F01693,"소고기, 한우, 등심, 생것",육류,40.00,쇠고기,
F02876,"소금, 천일염, 가는소금",조미료류,3.00,null,
F00702,"당근, 뿌리, 생것",채소류,10.00,null,
F01276,"표고버섯, 참나무재배, 생것",버섯류,15.00,null,
F02712,콩기름,유지류,6.00,대두(콩),
F03485,"배, 생것",과일류,20.00,null,
F00394,"설탕, 백설탕",당류,3.00,null,
F02825,"간장, 개량, 양조",조미료류,7.00,대두(콩),
F00739,"마늘, 생것",채소류,3.00,null,
F02710,참기름,유지류,2.00,null,
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,0.50,null,
F02927,"후추, 검은색, 가루",조미료류,0.10,null,
F01636,"돼지고기, 앞다리(앞다리살), 생것",육류,60.00,돼지고기,
F00620,"고추, 풋고추, 생것",채소류,4.00,null,
F00622,"고추, 빨간색, 생것",채소류,4.00,null,
F01069,"대나무순(죽순), 생것",채소류,30.00,null,
F01001,"양파, 생것",채소류,10.00,null,
F00739,"마늘, 생것",채소류,3.00,null,
F00919,"생강, 뿌리줄기, 생것",채소류,2.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,1.00,null,
F02927,"후추, 검은색, 가루",조미료류,0.10,null,
F02710,참기름,유지류,2.00,null,
F02816,"발효주, 청주, 알코올 16%",주류,3.00,null,
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,0.50,null,
F00730,"들깻잎, 생것",채소류,4.00,null,
F00917,"상추, 잎상추, 치마상추, 녹색, 생것",채소류,10.00,null,
F03107,"상추, 결구(양상추), 녹색, 생것",채소류,10.00,null,
F01105,"치커리, 뿌리, 생것",채소류,6.00,null,
F03125,"돼지고기, 삼겹살, 생것",육류,60.00,null,
F00739,"마늘, 생것",채소류,6.00,null,
F01001,"양파, 생것",채소류,30.00,null,
F00702,"당근, 뿌리, 생것",채소류,10.00,null,
F01149,"파, 대파, 생것",채소류,8.00,null,
F02825,"간장, 개량, 양조",조미료류,6.00,대두(콩),
F00408,"조청, 쌀",당류,8.00,null,
F03640,생수,음료류,8.00,null,
F00394,"설탕, 백설탕",당류,2.00,null,
F00919,"생강, 뿌리줄기, 생것",채소류,1.00,null,
F02927,"후추, 검은색, 가루",조미료류,0.10,null,
F03485,"배, 생것",과일류,50.00,null,
F01561,"닭고기, 날개, 생것",육류,60.00,닭고기,
F02923,"파슬리, 말린것",조미료류,0.10,null,
F02706,올리브유,유지류,4.00,null,
F02825,"간장, 개량, 양조",조미료류,5.00,대두(콩),
F02861,"식초, 발사믹",조미료류,10.00,null,
F00739,"마늘, 생것",채소류,2.00,null,
F01557,"닭고기, 가슴, 생것",육류,60.00,닭고기,
F03487,"사과, 생것",과일류,50.00,null,
F01001,"양파, 생것",채소류,12.00,null,
F00632,"고추, 청양고추, 생것",채소류,2.00,null,
F02836,"고추장, 개량",조미료류,12.00,대두(콩),
F00739,"마늘, 생것",채소류,5.00,null,
F00394,"설탕, 백설탕",당류,6.00,null,
F03640,생수,음료류,60.00,null,
F02838,고춧가루,조미료류,1.00,null,
F02816,"발효주, 청주, 알코올 16%",주류,5.00,null,
F02706,올리브유,유지류,3.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,0.60,null,
F02927,"후추, 검은색, 가루",조미료류,0.10,null,
F00772,"무, 조선무, 생것",채소류,40.00,null,
F03338,"소고기, 한우(1등급), 우둔, 생것",육류,30.00,null,
F01148,"파, 쪽파, 생것",채소류,8.00,null,
F02825,"간장, 개량, 양조",조미료류,4.00,대두(콩),
F00622,"고추, 빨간색, 생것",채소류,3.00,null,
F02712,콩기름,유지류,3.00,대두(콩),
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,0.50,null,
F00394,"설탕, 백설탕",당류,2.00,null,
F01149,"파, 대파, 생것",채소류,3.00,null,
F00739,"마늘, 생것",채소류,2.00,null,
F02710,참기름,유지류,1.00,null,
F02927,"후추, 검은색, 가루",조미료류,0.05,null,
F01859,"오리고기, 생것, 껍질 포함",육류,40.00,null,
F01165,"피망, 초록색, 생것",채소류,20.00,null,
F01153,"파프리카, 노란색, 생것",채소류,10.00,null,
F01157,"파프리카, 주황색, 생것",채소류,10.00,null,
F00739,"마늘, 생것",채소류,7.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,0.10,null,
F02927,"후추, 검은색, 가루",조미료류,0.10,null,
F00919,"생강, 뿌리줄기, 생것",채소류,1.00,null,
F02816,"발효주, 청주, 알코올 16%",주류,4.00,null,
F00394,"설탕, 백설탕",당류,4.00,null,
F02825,"간장, 개량, 양조",조미료류,2.00,대두(콩),
F02858,맛술,조미료류,4.00,null,
F02710,참기름,유지류,2.00,null,
F02840,굴 소스,조미료류,2.00,"어패류(굴, 전복, 홍합 포함)",
F00549,"참깨, 검은색, 볶은것",견과 및 종실류,0.20,null,
F01276,"표고버섯, 참나무재배, 생것",버섯류,30.00,null,
F01752,"소고기, 한우(1등급), 양지(차돌박이), 생것",육류,60.00,쇠고기,
F01153,"파프리카, 노란색, 생것",채소류,15.00,null,
F01165,"피망, 초록색, 생것",채소류,15.00,null,
F00622,"고추, 빨간색, 생것",채소류,3.00,null,
F02876,"소금, 천일염, 가는소금",조미료류,0.10,null,
F02927,"후추, 검은색, 가루",조미료류,0.15,null,
F00392,"설탕, 가루",당류,4.00,null,
F02816,"발효주, 청주, 알코올 16%",주류,4.00,null,
F02825,"간장, 개량, 양조",조미료류,6.00,대두(콩),
F00919,"생강, 뿌리줄기, 생것",채소류,2.00,null,
F00739,"마늘, 생것",채소류,3.00,null,
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,0.20,null,
F01001,"양파, 생것",채소류,12.00,null,
F00754,"풋마늘, 잎줄기, 생것",채소류,30.00,null,
F01693,"소고기, 한우, 등심, 생것",육류,40.00,쇠고기,
F00394,"설탕, 백설탕",당류,2.00,null,
F02825,"간장, 개량, 양조",조미료류,5.00,대두(콩),
F02710,참기름,유지류,2.00,null,
F02841,"참깨, 흰색, 볶은것",견과 및 종실류,0.50,null,
F01375,배즙,과일류,6.00,null,
F01863,"오리고기, 살코기, 생것",육류,120.00,null,
F00576,"가지, 생것",채소류,25.00,null,
F01001,"양파, 생것",채소류,30.00,null,
F01153,"파프리카, 노란색, 생것",채소류,20.00,null,
F01251,"큰느타리버섯(새송이버섯), 생것",버섯류,10.00,null,
F00872,"브로콜리, 생것",채소류,25.00,null,
F03385,"부추, 솔부추, 생것",채소류,7.00,null,
F01132,"토마토, 방울토마토, 생것",채소류,15.00,토마토,
F02928,"후추, 흰색, 가루",조미료류,2.00,null,
F02858,맛술,조미료류,8.00,null,
F03386,"마늘, 다진것",채소류,5.00,null,
F01129,"토마토, 생것",채소류,50.00,토마토,https://www.nongsaro.go.kr/cms_contents/mgnNew/978-89-480-6205-2/978-89-480-6205-2_B_043.jpg
F00620,"고추, 풋고추, 생것",채소류,5.00,null,
F02836,"고추장, 개량",조미료류,10.00,대두(콩),
F00386,물엿,당류,4.00,null,
F03251,"돼지고기, 앞다리, 생것",육류,120.00,null,
F01488,"파인애플, 생것",과일류,35.00,null,
F00993,"양배추, 생것",채소류,15.00,null,
F01001,"양파, 생것",채소류,10.00,null,
F00702,"당근, 뿌리, 생것",채소류,7.00,null,
F01149,"파, 대파, 생것",채소류,5.00,null,
F00392,"설탕, 가루",당류,5.00,null,
F03385,"부추, 솔부추, 생것",채소류,1.00,null,
F00739,"마늘, 생것",채소류,2.00,null,
F02710,참기름,유지류,3.00,null,
F02825,"간장, 개량, 양조",조미료류,5.00,대두(콩),
F00578,"가지, 데친것",채소류,70.00,null,https://www.nongsaro.go.kr/cms_contents/mgnNew/978-89-480-6205-2/978-89-480-6205-2_B_049.jpg
